ID,id,location_id,accessibility,details
262,1272,1272,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
263,1273,1273,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
264,1274,1274,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
265,1276,1276,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
266,1278,1278,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
267,1280,1280,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
268,1289,1289,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
269,1290,1290,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
270,1291,1291,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
271,1292,1292,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
272,1295,1295,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
273,1296,1296,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
274,1297,1297,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
275,1298,1298,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
276,1299,1299,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
277,1301,1301,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
278,1306,1306,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
279,1308,1308,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
280,1309,1309,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
281,1310,1310,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
282,1311,1311,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
283,1312,1312,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
284,1313,1313,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
285,1316,1316,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
286,1317,1317,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
287,1318,1318,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
288,1319,1319,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
